"BHM_low","HSTOT_low","BHM_mean","HSTOT_mean","BHM_median","HSTOT_median","BHM_high","HSTOT_high"
2.76705421271605,1.28075529842831,12.6949632618596,2.88239749016029,12.6531771643377,2.87876905522382,21.893417383183,4.50959966742952
2.77565321851774,1.28929976910828,12.8229638058447,2.90186272561635,12.6742862383929,2.89568562788528,22.0965210559183,4.51254901597111
2.83817208141435,1.25193293968169,12.9148730244078,2.90107345395869,12.8336168154466,2.90776319470675,22.1494833293698,4.54190997688243
2.80866085833629,1.325481713986,12.9379603049474,2.95046704894963,12.8723577230163,2.94901030762367,22.3963590239755,4.57642595499596
2.73443371368176,1.33377474854235,13.1499571122732,2.96339283116107,13.0798861189754,2.96140153425516,22.7370938032509,4.60762730070731
2.89039401235052,1.32005314865343,13.267448306623,2.98072997777423,13.2075458604553,2.98326065840376,22.9446343213399,4.62230788994431
2.71993683225571,1.34408194181053,13.3094920991967,3.00381129259723,13.2630519198084,2.99739439171158,22.9977792675703,4.66851230423921
2.94695590683054,1.35674497710131,13.4861387991282,3.00841604769193,13.3902013731192,2.99900763639928,23.1795000433072,4.6836089623705
2.74619531655197,1.37546052829106,13.5838970409258,3.04651734487871,13.521538950534,3.04107249734697,23.4146206436912,4.73042687847308
2.83041528716125,1.36737879203062,13.7301569519957,3.05749978808426,13.6520427037151,3.05573762005751,23.7616999968926,4.74147591617963
2.78412261763245,1.38726109238051,13.813098256068,3.06909210916877,13.7957390979707,3.05570650108263,23.8267211923859,4.77186950493457
2.80269490124778,1.36912401117831,13.9434547145716,3.09132860662535,13.9095547073859,3.09144746208136,24.0310223323427,4.81748643543112
2.82100755100789,1.3662475804836,14.1265980406451,3.10798511446183,14.0711086107896,3.1010270320519,24.5389551250876,4.85562118814715
2.83906148099283,1.41064923258179,14.1983831573129,3.14504902652372,14.1630114387504,3.1476783600854,24.3910520359018,4.8931212862414
3.11557987918459,1.38618529907604,14.3471924190328,3.15860698093011,14.2778402059606,3.160026925786,24.7025902969066,4.897969157134
3.11492053429884,1.42938838141979,14.3619206537228,3.18666602839865,14.2868788019575,3.17699761963947,24.9328060828336,4.9665858974924
2.88941766512492,1.42930382028204,14.514781278362,3.19563764040168,14.4889139152226,3.20390030711833,25.1139003933366,4.96750652966098
3.16177561175545,1.42577175325772,14.7244791199674,3.21392388640669,14.70112701518,3.21149940824351,25.2467008807209,5.02062570215745
2.81995379339125,1.45014082009955,14.7950242908919,3.25155814230346,14.7681927040346,3.24599152642254,25.4364337720366,5.05398289885869
2.83592304472369,1.44129213262055,14.7779391854448,3.25907456545599,14.7644487789506,3.26890444129199,25.746114948463,5.08455155100249
3.01187390738487,1.47575767128441,14.9722009488599,3.27803210164788,14.8835754984976,3.26952322043295,25.8376799912239,5.09286359549627
3.232609054235,1.43920025457579,15.0409777207545,3.28289532254864,14.9714192300407,3.27462563274859,25.9442612261465,5.09841173692534
3.49579156022648,1.51265824844575,15.3020855712602,3.32525767139214,15.184448865484,3.31535845153839,26.5117349826893,5.15089127985786
3.36860319099184,1.47084502822182,15.319673004521,3.33323984363331,15.1958331106689,3.32692947680957,26.3245716022267,5.21939221080221
3.39353119294602,1.49317240222264,15.4071954615117,3.33482609382004,15.3582612433125,3.3299777072545,26.5134805633928,5.19261310074233
3.29383046114744,1.50527832513287,15.559839805386,3.38603994053415,15.4808691132718,3.38153066238666,26.8277033758896,5.25640451946608
3.44307657830379,1.47804734515597,15.7557209425374,3.40380226273236,15.7988938339743,3.40111710882048,26.8972070055976,5.2945716573012
3.32252330234447,1.49916460116284,15.769716179639,3.42658303047862,15.706301628868,3.42897633416362,27.2120714909105,5.32686248869838
3.40781416810119,1.5084873526261,15.861953274259,3.43941803132641,15.7608079412942,3.42995169851592,27.3950719502313,5.38140713982344
3.34931452642546,1.53057923474025,15.973931203946,3.4522586179398,15.849915214209,3.45596911048237,27.8078836257052,5.3903048226201
3.3623865159944,1.57630916233179,16.0884276539729,3.48021491512494,16.0359943730622,3.47439394737394,27.5916414602211,5.4408945743003
3.10835689065267,1.55264051424022,16.1295857531948,3.51611439341992,16.0396954380055,3.51387408706119,28.2037483103102,5.50324823212107
3.489482478541,1.58145033749866,16.1577450716569,3.52815473229419,16.1298180126071,3.52398367412331,27.8886688541049,5.47417920586055
3.03440505364051,1.58556449202086,16.2801258216233,3.54566287350981,16.219412848703,3.54166433634073,28.006978802658,5.52391841209223
3.19198940552425,1.57922357702397,16.3901987755977,3.55750303991476,16.3550276697981,3.55256001714229,28.3815247239392,5.55201317178134
3.05918715676842,1.57876132567252,16.4938598137049,3.59994328745619,16.456527443131,3.5929612879586,28.8442254186747,5.6199590394648
3.56937745219146,1.59542704373767,16.6032205387694,3.60930341115357,16.4618535605455,3.61087151228065,28.5592972726041,5.61531804421233
3.18023840035955,1.60773199935041,16.5316625319705,3.64011057743669,16.5502222251391,3.63947825742117,28.6405175286834,5.66393895233152
3.09413343042796,1.59448378794738,16.7998691978028,3.64237725178995,16.8789401999628,3.63868578444354,28.9383264545763,5.68838010941415
3.24364681844401,1.60856826499373,16.9562314331488,3.66130415741003,16.9009082427188,3.64025692731339,29.1690087379627,5.73470005793206
3.59519452314822,1.68271556520692,16.9304629344,3.70401368153744,16.7976428856009,3.68629531448698,29.5054053481704,5.75871267010684
3.60978304275426,1.67420702143492,17.1359756955934,3.72246423206687,17.0418979370236,3.72027257931162,29.4094793348659,5.7892681516499
3.2718536272523,1.71827405689696,17.1345422206702,3.73643876638522,17.1224883609421,3.73463604964583,29.5654519335903,5.80484208975692
3.50982995034843,1.67086898217269,17.1973809254193,3.75560082841007,17.1769108548536,3.74575369877659,29.77004578507,5.8708410371837
3.55042607362355,1.68989458312442,17.3575150088725,3.78973307040558,17.3324172048847,3.76938112030183,29.9117381384541,5.88843887417892
3.29789285253327,1.69058089479848,17.481748349006,3.78923293808306,17.4516442345948,3.79961604592464,30.0521013343927,5.87943047366055
3.74936747817034,1.70762914000132,17.5315612712035,3.83404077609405,17.4734565184829,3.81534413780644,30.1603129828596,5.99170333808866
3.54643383008609,1.70095231000904,17.4955590748764,3.84067197807136,17.4704338427957,3.83694697851705,30.1255358352542,6.00955999018065
3.50125963371308,1.72803317797861,17.6776311483305,3.87687086890826,17.5216101335389,3.89155617015848,30.8588039991435,6.01010082579983
3.64245101507283,1.74040500993632,17.7940627924417,3.89649419547426,17.7509467241409,3.88066196609159,30.919599896315,6.0830563878485
3.57187316239189,1.70723436710351,17.8713606053183,3.89550584413958,17.8218474912408,3.88947316594151,30.7305537154895,6.08620463400753
3.344680032886,1.73056966676125,17.9304028513787,3.94494551624398,17.9047819515991,3.92847002720572,30.8707613379067,6.16462762769739
3.44778959539386,1.809444754858,17.9057699608263,3.95642322466442,17.9632364690942,3.94652448467956,31.4180892323196,6.14121309651908
3.42980371426491,1.79102960366373,18.0164619947868,3.9953111514125,18.0525394273046,3.97780000627587,31.1337473593678,6.22070627551797
3.36584002916367,1.77426040973894,18.0336826818679,4.00895542094822,17.971869212033,4.02065450372314,31.2644974753783,6.26331035101903
3.37137042967648,1.785564226868,18.1253832181095,4.03066717953981,18.215199654689,4.02882098545023,31.4167615664415,6.29775892635246
3.26687275325305,1.76300569488547,18.1629042609582,4.0417901893485,18.1705898813354,4.0476515003211,31.5245033793702,6.29417281980477
3.3727167010222,1.83155693080848,18.3995342921968,4.09701377018731,18.4202224144864,4.08887237653939,31.9625747483219,6.35050028316283
3.67128303762531,1.82706723411776,18.5454295309967,4.10001682440195,18.525483090416,4.08953757294594,31.8466431412637,6.38957282648091
3.6391980159756,1.79939765670255,18.5051387279162,4.11733557020018,18.5344515056975,4.12172917432226,31.9082623429254,6.41498424213077
3.4042797374725,1.81022207663976,18.508090836616,4.13052686262597,18.5147576256234,4.12165115697923,32.1076371542407,6.40815742716839
3.65605062532068,1.88268853691725,18.6643625064158,4.17719543224042,18.7678565960958,4.16349318953967,32.0860412309884,6.49613256954544
3.2598346474359,1.82519436627787,18.6048809811093,4.19126989582364,18.7649000104966,4.17919376870294,32.2138103540911,6.51335404821408
3.66521895217649,1.89424188741386,18.7521157123937,4.22556384215837,18.8716022684647,4.22232759411058,32.3433409237318,6.55964425114603
3.67138205469281,1.86371228216434,18.8909017358986,4.22602215750088,18.7956915131349,4.21555319018449,32.6483617128809,6.64184815067622
3.41925031609338,1.91659773007102,18.9399521617018,4.27866490550193,18.8724384747427,4.28118511326811,32.782376734932,6.64191540264867
3.4257503612516,1.9256779494517,18.8346586283017,4.28734219396532,18.8737076608728,4.28585536710843,32.7402294595005,6.68333748285623
3.43213465154386,1.90349648798752,19.1095853493707,4.30239198062351,19.245470198047,4.28491400541953,33.4687138625126,6.73892550867408
3.61725373066019,1.92770455702629,19.2617995580028,4.33091697627218,19.5162159683058,4.31122223289472,33.1822103481511,6.7578000418159
3.45282785183176,1.92662182555026,19.1682413901836,4.34216310877082,19.1389167320175,4.32420787133476,33.1366892627452,6.76545976054277
3.45758369947307,1.95454302746886,19.2827240319024,4.36717837308177,19.457819529162,4.36735759181517,33.3724781132531,6.82191621692636
3.46221371668287,1.96099464014862,19.3566245779969,4.40617258970765,19.2999905243922,4.41610720434763,33.5939479590733,6.85563690749233
3.46233494406004,1.95764594306231,19.4278895066745,4.41503177386878,19.618183575462,4.40131066911423,33.7073489182258,6.88348743291167
3.39035993253124,1.94580529333737,19.4413485080725,4.4518825394918,19.6076830974143,4.44297820580424,33.7300394312122,6.95381881032206
3.47535432093177,1.98988240636896,19.5875450690205,4.46159466630272,19.6697749623896,4.45076210761375,33.8741531129615,6.94758224121968
3.47909503055995,1.94982665189185,19.6638782553113,4.50283057250939,19.6588494990781,4.50484350610592,34.4250279528658,6.99212859085951
3.40900380462942,1.99973565766325,19.7695548651936,4.52221073520386,19.9359033690803,4.51518157354528,34.1220406181109,7.07550004384601
3.48971008725091,2.02599996953424,19.8433003634614,4.53363909336442,19.9042119276256,4.54885041439356,34.7296702580161,7.00051677321238
3.4103171231077,2.05013370195173,19.7353788187162,4.57569513482726,19.7587932483493,4.56415248865453,34.2496541363264,7.12213848750865
3.41906505175273,2.00544408925937,20.0202335589495,4.57735537542569,20.2216326658039,4.57942326664727,34.9216922638808,7.16356020831874
3.42933390943013,1.99327197586524,19.8397106490622,4.60634405246011,19.9474432610653,4.61357572110503,34.5362231917533,7.11525485174179
3.50961967486283,2.05085756819012,20.0164712563048,4.65084816708716,20.0065333805357,4.65083012706415,34.6609745297411,7.24503634261246
3.44357407893985,2.04944330211087,20.0166982685044,4.65681232663242,20.1611361447918,4.63534465774412,34.7886926932083,7.26539438057415
3.44898941851575,2.04198772614311,20.1131398743204,4.69607850419258,20.3288806205468,4.69566400653652,34.8483412124067,7.32585454716646
3.46167915931032,2.1370925479673,20.1191535417306,4.72498716419281,20.2850135072268,4.72254322798195,34.9704388120523,7.31313395760565
3.38189891214272,2.05999288009632,20.2797042485653,4.73369053801016,20.4282945080414,4.71721609745074,35.092066782942,7.39985023707374
3.47752867869892,2.09993993389282,20.3458497522263,4.77629444198052,20.547097917976,4.77643207369079,35.2132260981838,7.42044772011006
3.51966304848708,2.1150523671099,20.3749845483015,4.79140968470812,20.4930827966219,4.7782432207308,35.3996675504122,7.47906251229683
3.49338597790257,2.12288942249003,20.4974000731963,4.80609269265972,20.67287591135,4.79744999720012,35.4683009540143,7.52413299156917
3.54956949993724,2.14129607151597,20.6258901357926,4.84541130711344,20.8117532915686,4.83189656527153,35.5848715282006,7.54220174843932
3.51017009349569,2.21359841402524,20.6796715529212,4.86656206784022,20.8344184452292,4.85868936876604,36.2313754424602,7.60682500855656
3.55186236416498,2.17819606838484,20.5627598128445,4.87995461173664,20.7461779256922,4.89241476585952,35.8764076935556,7.60545539664075
3.49328320502854,2.1435523054856,20.6187817794015,4.89441366501168,20.8775973533462,4.88948438414099,35.9397061745169,7.68166019311306
3.49773108822958,2.16887851001153,20.6325969095996,4.95620665795068,20.9009156772265,4.94264827898916,36.1410548227935,7.73944247894939
3.56253097705305,2.24361641254624,20.8239189765743,4.96882441529017,21.0380357748404,4.94717289862471,36.1741982779631,7.74300951539623
3.54842175098468,2.24473440921752,20.9315730102886,4.98311545113762,21.1295280185807,4.96974105907625,36.571203258084,7.81665812206636
3.61186548848437,2.19079971608945,21.0415336888171,4.99491580885028,21.193572187734,4.97893060776463,36.4608774614703,7.78566793314235
3.57233439932667,2.22137599181915,21.0232859097953,5.04908088626129,21.2688271908199,5.03966996548287,36.53909317875,7.88541565129134
3.54484283791017,2.23943213025996,21.0874499615183,5.08747934843195,21.3302846526752,5.07939593630252,36.6597784612011,7.92821610570394
3.57778858313039,2.2921778657926,21.1899602744621,5.09548168685259,21.4680512040604,5.0743625026814,36.7799931900284,7.95537232336186
3.58129457150946,2.29849095679246,21.1552845921435,5.10191041533949,21.434786785595,5.10769835297498,36.9196372354807,7.92633067541999
3.58680957665516,2.32449822580002,21.3155268664002,5.16241662746887,21.5832164852347,5.14925410284413,37.0331194930325,8.04713025513827
3.5868104514,2.28666356427586,21.4069367961685,5.16239465559606,21.692446877008,5.1583983520023,37.1461228085987,8.04203773245994
3.60891093183712,2.31599089020396,21.5276738261153,5.20042911342094,21.8545379986165,5.20728569990944,37.2586492789418,8.08563583054577
3.62162748983392,2.334039897908,21.5395154665636,5.22599926437687,21.7363906219343,5.20657952265295,37.3707010168327,8.172193447962
3.56423077263863,2.37733920261613,21.4259243543274,5.2749702594846,21.8004187322108,5.26605993455483,37.7258223712452,8.17448657688985
3.62665470131052,2.3105809545087,21.7619316458729,5.24411651632743,22.1096936808251,5.22242990008406,37.8386566009601,8.19841997171218
3.55100527311512,2.31968798925298,21.5651605103585,5.28914320845904,21.9054526959801,5.27566387184546,37.681711426044,8.23877355028524
3.60123411590256,2.3881693729802,21.7781771981082,5.33071390391142,22.1280306588968,5.31985930718492,37.7580829638281,8.2789814872736
2.60478761446871,2.37681717931859,21.6457243534501,5.36050807935229,22.0537546614458,5.3606879620905,37.9566252403165,8.32204229180357
3.5357907281612,2.37961816172528,21.7103524122335,5.37302595992385,22.1256080640268,5.3823403665736,38.0331621823928,8.36020721555775
3.55312853410099,2.37144396027938,21.8818715094209,5.40830911007765,22.2201281630006,5.43112091086109,38.3958275919465,8.37481220717246
3.56620006308512,2.41780957770574,21.9230360020601,5.43579145705854,22.2408813062651,5.44846192072439,38.3007263918596,8.42839697213041
3.51266376359038,2.44964533196246,21.9611163111617,5.44829219470479,22.3950524128204,5.43204999240955,38.3131898520004,8.48182912034185
3.61261035947305,2.43683790294541,22.1184459337426,5.49467208383295,22.4767938513207,5.48475509311038,38.7246071803586,8.53934525887557
3.55334472115064,2.42281852587696,22.0320922151497,5.49620782471345,22.4255868971515,5.47535304858003,38.6408118894469,8.58578210681679
3.49122793175819,2.47797183997575,21.9940729994873,5.53065873080219,22.546867717948,5.51829806029697,38.578867505683,8.6063905469691
3.57137217487035,2.46862589453631,22.1505491692553,5.58240044429109,22.5473985007152,5.59183766767701,39.0511569364809,8.64762621360113
3.58197984842811,2.46645496951823,22.2325507141179,5.57531533793753,22.6515801236975,5.56323138909214,38.7857319853381,8.69289477034951
3.33828224307839,2.49933808562925,22.3320376366143,5.62095478467237,22.7899168062066,5.62977914130699,38.9959855024641,8.74893529000513
3.58570845190405,2.48014334184935,22.3658728698029,5.66910188199698,22.7764623874453,5.66478787014726,39.0280432568122,8.82775595489098
3.58893954331219,2.5245668028227,22.474371916749,5.63683326398945,22.9113484703357,5.63991261939363,39.4032193562368,8.75616655824689
3.44576532941385,2.54256840250875,22.4190354091243,5.72470149539014,22.9713392589585,5.72019983577324,39.4131495747429,8.85953328174849
2.73068769401269,2.56478137368851,22.414213407833,5.72913346114514,22.9536746686762,5.72250979288771,39.5201761873809,8.9484904081612
3.42239258929997,2.57680454387936,22.5462135327302,5.75323003570428,22.9546801080893,5.73253963455518,39.7431015887544,8.94127844833126
3.52805686444879,2.53265709716422,22.7253403847915,5.76088360066532,23.1869906028386,5.75410260148581,39.7597518856135,8.99210530952173
